week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518514;-2.539546374913e+03;-7.369428157315e+04;9.866805130055e+04;1.576163001332e+05;3.215561515578e+04;2.810514487504e+03;-8.391452366990e+03;-7.485214356287e+04;-2.565953546511e+04;
2134;518515;-2.539548609448e+03;-7.369428367612e+04;9.866805255059e+04;1.576163005734e+05;3.215561626160e+04;2.810516538543e+03;-8.391455667720e+03;-7.485214595470e+04;-2.565953520335e+04;
2134;518516;-2.539550843916e+03;-7.369428577894e+04;9.866805380061e+04;1.576163010137e+05;3.215561736740e+04;2.810518589650e+03;-8.391458968421e+03;-7.485214834653e+04;-2.565953494160e+04;
2134;518517;-2.539553078320e+03;-7.369428788160e+04;9.866805505062e+04;1.576163014538e+05;3.215561847319e+04;2.810520640823e+03;-8.391462269093e+03;-7.485215073836e+04;-2.565953467987e+04;
2134;518518;-2.539555312658e+03;-7.369428998409e+04;9.866805630061e+04;1.576163018940e+05;3.215561957897e+04;2.810522692062e+03;-8.391465569735e+03;-7.485215313018e+04;-2.565953441816e+04;
2134;518519;-2.539557546930e+03;-7.369429208643e+04;9.866805755059e+04;1.576163023341e+05;3.215562068472e+04;2.810524743369e+03;-8.391468870349e+03;-7.485215552200e+04;-2.565953415646e+04;
2134;518520;-2.539559781138e+03;-7.369429418861e+04;9.866805880055e+04;1.576163027741e+05;3.215562179047e+04;2.810526794742e+03;-8.391472170934e+03;-7.485215791381e+04;-2.565953389477e+04;
2134;518521;-2.539562015280e+03;-7.369429629063e+04;9.866806005049e+04;1.576163032141e+05;3.215562289620e+04;2.810528846182e+03;-8.391475471489e+03;-7.485216030562e+04;-2.565953363310e+04;
2134;518522;-2.539564249356e+03;-7.369429839250e+04;9.866806130041e+04;1.576163036540e+05;3.215562400192e+04;2.810530897689e+03;-8.391478772016e+03;-7.485216269742e+04;-2.565953337145e+04;
2134;518523;-2.539566483367e+03;-7.369430049420e+04;9.866806255032e+04;1.576163040939e+05;3.215562510762e+04;2.810532949262e+03;-8.391482072514e+03;-7.485216508922e+04;-2.565953310981e+04;
2134;518524;-2.539568717313e+03;-7.369430259574e+04;9.866806380021e+04;1.576163045337e+05;3.215562621331e+04;2.810535000902e+03;-8.391485372982e+03;-7.485216748101e+04;-2.565953284819e+04;
2134;518525;-2.539570951194e+03;-7.369430469713e+04;9.866806505009e+04;1.576163049735e+05;3.215562731898e+04;2.810537052609e+03;-8.391488673421e+03;-7.485216987280e+04;-2.565953258658e+04;
2134;518526;-2.539573185009e+03;-7.369430679835e+04;9.866806629995e+04;1.576163054132e+05;3.215562842464e+04;2.810539104382e+03;-8.391491973832e+03;-7.485217226459e+04;-2.565953232499e+04;
2134;518527;-2.539575418759e+03;-7.369430889942e+04;9.866806754979e+04;1.576163058529e+05;3.215562953028e+04;2.810541156223e+03;-8.391495274213e+03;-7.485217465636e+04;-2.565953206342e+04;
2134;518528;-2.539577652444e+03;-7.369431100033e+04;9.866806879961e+04;1.576163062926e+05;3.215563063591e+04;2.810543208129e+03;-8.391498574564e+03;-7.485217704814e+04;-2.565953180186e+04;
2134;518529;-2.539579886063e+03;-7.369431310107e+04;9.866807004942e+04;1.576163067322e+05;3.215563174153e+04;2.810545260103e+03;-8.391501874887e+03;-7.485217943991e+04;-2.565953154032e+04;
2134;518530;-2.539582119617e+03;-7.369431520166e+04;9.866807129921e+04;1.576163071717e+05;3.215563284713e+04;2.810547312143e+03;-8.391505175180e+03;-7.485218183167e+04;-2.565953127879e+04;
2134;518531;-2.539584353106e+03;-7.369431730209e+04;9.866807254898e+04;1.576163076112e+05;3.215563395272e+04;2.810549364250e+03;-8.391508475445e+03;-7.485218422343e+04;-2.565953101728e+04;
2134;518532;-2.539586586530e+03;-7.369431940236e+04;9.866807379874e+04;1.576163080506e+05;3.215563505829e+04;2.810551416423e+03;-8.391511775680e+03;-7.485218661518e+04;-2.565953075579e+04;
2134;518533;-2.539588819888e+03;-7.369432150248e+04;9.866807504848e+04;1.576163084900e+05;3.215563616385e+04;2.810553468664e+03;-8.391515075885e+03;-7.485218900693e+04;-2.565953049431e+04;
2134;518534;-2.539591053182e+03;-7.369432360243e+04;9.866807629820e+04;1.576163089294e+05;3.215563726939e+04;2.810555520970e+03;-8.391518376062e+03;-7.485219139867e+04;-2.565953023284e+04;
