week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518531;-6850568.3727;21407622.8845;20380245.8348;5495292.5163;3210704.5534;15477693.5861;15599246.6009;13308850.5760;-6936666.5919;
2134;518532;-6847554.5985;21406981.8866;20381394.5388;5498291.8238;3213847.0336;15475522.9685;15601515.7172;13306270.9445;-6939639.9375;
2134;518533;-6844540.6806;21406340.4264;20382542.8095;5501291.0160;3216989.4455;15473352.0244;15603784.4931;13303691.0286;-6942613.1399;
2134;518534;-6841526.6188;21405698.5040;20383690.6468;5504290.0927;3220131.7890;15471180.7539;15606052.9285;13301110.8285;-6945586.1987;
2134;518535;-6838512.4133;21405056.1194;20384838.0509;5507289.0540;3223274.0642;15469009.1570;15608321.0234;13298530.3441;-6948559.1141;
2134;518536;-6835498.0641;21404413.2726;20385985.0216;5510287.8998;3226416.2708;15466837.2337;15610588.7777;13295949.5757;-6951531.8859;
2134;518537;-6832483.5714;21403769.9635;20387131.5589;5513286.6300;3229558.4089;15464664.9842;15612856.1914;13293368.5231;-6954504.5141;
2134;518538;-6829468.9350;21403126.1923;20388277.6627;5516285.2445;3232700.4784;15462492.4084;15615123.2645;13290787.1866;-6957476.9986;
2134;518539;-6826454.1553;21402481.9589;20389423.3332;5519283.7433;3235842.4792;15460319.5063;15617389.9968;13288205.5660;-6960449.3393;
2134;518540;-6823439.2320;21401837.2633;20390568.5702;5522282.1263;3238984.4112;15458146.2781;15619656.3884;13285623.6615;-6963421.5362;
2134;518541;-6820424.1655;21401192.1057;20391713.3737;5525280.3934;3242126.2744;15455972.7238;15621922.4391;13283041.4732;-6966393.5893;
2134;518542;-6817408.9557;21400546.4859;20392857.7437;5528278.5447;3245268.0687;15453798.8435;15624188.1490;13280459.0010;-6969365.4984;
2134;518543;-6814393.6026;21399900.4040;20394001.6802;5531276.5800;3248409.7941;15451624.6371;15626453.5180;13277876.2451;-6972337.2636;
2134;518544;-6811378.1064;21399253.8600;20395145.1831;5534274.4992;3251551.4504;15449450.1047;15628718.5460;13275293.2055;-6975308.8846;
2134;518545;-6808362.4670;21398606.8539;20396288.2524;5537272.3023;3254693.0377;15447275.2464;15630983.2330;13272709.8823;-6978280.3616;
2134;518546;-6805346.6847;21397959.3858;20397430.8882;5540269.9893;3257834.5558;15445100.0622;15633247.5789;13270126.2754;-6981251.6944;
2134;518547;-6802330.7594;21397311.4557;20398573.0903;5543267.5601;3260976.0047;15442924.5522;15635511.5838;13267542.3850;-6984222.8829;
2134;518548;-6799314.6912;21396663.0635;20399714.8587;5546265.0146;3264117.3843;15440748.7164;15637775.2475;13264958.2112;-6987193.9272;
2134;518549;-6796298.4801;21396014.2093;20400856.1935;5549262.3527;3267258.6945;15438572.5548;15640038.5699;13262373.7539;-6990164.8271;
2134;518550;-6793282.1262;21395364.8932;20401997.0946;5552259.5744;3270399.9353;15436396.0676;15642301.5511;13259789.0132;-6993135.5825;
2134;518551;-6790265.6297;21394715.1151;20403137.5619;5555256.6797;3273541.1067;15434219.2547;15644564.1911;13257203.9893;-6996106.1935;
2134;518552;-6787248.9905;21394064.8750;20404277.5955;5558253.6683;3276682.2084;15432042.1162;15646826.4896;13254618.6820;-6999076.6599;
