week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518591;24319922.637;20751236.867;20733488.899;22325821.291;22849141.845;20365494.599;22112262.476;24075549.101;24321125.755;
2134;518592;24319288.595;20750957.161;20733763.892;22325386.702;22848641.582;20365635.749;22111813.377;24076100.353;24321789.692;
2134;518593;24318652.428;20750673.052;20734037.509;22324953.554;22848141.907;20365776.353;22111365.614;24076651.753;24322452.060;
2134;518594;24318015.254;20750391.924;20734310.819;22324516.909;22847639.854;20365919.370;22110916.381;24077200.579;24323113.328;
2134;518595;24317379.156;20750110.184;20734582.399;22324086.033;22847140.744;20366059.063;22110469.799;24077752.298;24323776.255;
2134;518596;24316744.983;20749827.760;20734856.842;22323651.046;22846639.091;20366199.062;22110021.943;24078302.111;24324439.042;
2134;518597;24316106.033;20749548.141;20735129.731;22323216.492;22846137.922;20366339.471;22109574.144;24078852.938;24325101.822;
2134;518598;24315472.043;20749266.823;20735402.560;22322782.222;22845638.443;20366483.670;22109124.187;24079403.986;24325762.106;
2134;518599;24314834.546;20748985.346;20735677.617;22322349.552;22845137.950;20366624.470;22108676.418;24079955.467;24326424.174;
2134;518600;24314200.680;20748704.109;20735947.424;22321914.341;22844639.110;20366765.041;22108230.667;24080504.609;24327084.911;
2134;518601;24313562.426;20748423.614;20736223.520;22321482.164;22844137.586;20366904.616;22107783.807;24081057.606;24327749.569;
2134;518602;24312929.445;20748143.278;20736497.751;22321049.381;22843640.187;20367049.417;22107333.531;24081607.332;24328412.343;
2134;518603;24312291.410;20747862.244;20736772.958;22320617.189;22843137.848;20367191.563;22106886.275;24082156.915;24329075.178;
2134;518604;24311656.100;20747579.184;20737043.331;22320184.659;22842637.547;20367335.493;22106440.252;24082708.565;24329736.197;
2134;518605;24311020.353;20747302.189;20737319.033;22319752.254;22842139.358;20367475.655;22105992.489;24083259.349;24330400.964;
2134;518606;24310382.803;20747021.806;20737592.943;22319314.815;22841639.323;20367616.775;22105545.357;24083811.890;24331062.180;
2134;518607;24309748.149;20746741.165;20737870.247;22318883.578;22841141.158;20367761.431;22105098.525;24084362.770;24331726.568;
2134;518608;24309111.897;20746460.287;20738142.366;22318451.981;22840639.687;20367903.662;22104649.753;24084911.318;24332386.322;
2134;518609;24308473.249;20746179.820;20738418.476;22318021.145;22840140.557;20368045.131;22104203.505;24085463.010;24333050.415;
2134;518610;24307837.262;20745901.569;20738691.402;22317587.417;22839643.808;20368188.956;22103755.826;24086014.254;24333712.827;
2134;518611;24307202.724;20745619.087;20738966.691;22317155.069;22839140.019;20368329.572;22103308.580;24086563.332;24334374.713;
2134;518612;24306565.998;20745338.497;20739240.288;22316723.155;22838643.989;20368474.283;22102858.352;24087113.000;24335036.678;
2134;518613;24305931.007;20745059.879;20739515.274;22316289.947;22838142.492;20368615.497;22102412.462;24087666.433;24335699.182;
2134;518614;24305293.875;20744780.368;20739791.713;22315856.623;22837644.267;20368761.055;22101965.580;24088217.283;24336361.620;
2134;518615;24304657.418;20744501.741;20740066.393;22315424.980;22837145.820;20368903.403;22101517.598;24088768.490;24337026.447;
2134;518616;24304020.866;20744222.389;20740339.847;22314994.019;22836647.250;20369048.217;22101072.211;24089318.092;24337688.936;
2134;518617;24303387.748;20743943.354;20740617.187;22314560.357;22836147.369;20369188.957;22100624.556;24089870.171;24338350.247;
2134;518618;24302749.333;20743661.661;20740891.247;22314127.978;22835649.602;20369334.406;22100177.875;24090418.953;24339012.787;
2134;518619;24302114.883;20743382.559;20741168.221;22313698.931;22835149.591;20369476.913;22099731.063;24090971.424;24339674.622;
2134;518620;24301476.446;20743103.558;20741443.133;22313266.803;22834650.330;20369620.370;22099284.941;24091521.852;24340339.741;
2134;518621;24300842.412;20742824.029;20741718.818;22312836.242;22834154.457;20369764.904;22098838.800;24092074.116;24341000.025;
2134;518622;24300204.589;20742547.818;20741994.318;22312402.796;22833654.515;20369909.814;22098391.172;24092625.647;24341665.499;
2134;518623;24299568.831;20742267.503;20742269.408;22311970.934;22833157.994;20370053.794;22097943.953;24093175.451;24342324.816;
