week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518790;23572759.1949;14143722.4191;13786278.9088;20848667.3705;20428778.9396;22054177.6591;12198338.2685;5136183.5972;25126323.8670;
2134;518791;23573272.4474;14145811.2230;13783925.5243;20847805.4828;20428200.5602;22055663.6766;12198364.7308;5135779.2197;25125548.0121;
2134;518792;23573785.4217;14147900.0545;13781572.0891;20846943.2589;20427621.8478;22057149.5206;12198391.2981;5135374.9882;25124771.8604;
2134;518793;23574298.1177;14149988.9138;13779218.6034;20846080.6990;20427042.8025;22058635.1911;12198417.9706;5134970.9024;25123995.4122;
2134;518794;23574810.5354;14152077.8007;13776865.0673;20845217.8030;20426463.4242;22060120.6880;12198444.7483;5134566.9624;25123218.6673;
2134;518795;23575322.6747;14154166.7151;13774511.4808;20844354.5708;20425883.7129;22061606.0113;12198471.6312;5134163.1681;25122441.6259;
2134;518796;23575834.5356;14156255.6571;13772157.8439;20843491.0025;20425303.6686;22063091.1608;12198498.6193;5133759.5195;25121664.2880;
2134;518797;23576346.1180;14158344.6265;13769804.1568;20842627.0981;20424723.2913;22064576.1366;12198525.7127;5133356.0165;25120886.6536;
2134;518798;23576857.4219;14160433.6232;13767450.4195;20841762.8576;20424142.5808;22066060.9386;12198552.9115;5132952.6592;25120108.7228;
2134;518799;23577368.4473;14162522.6473;13765096.6320;20840898.2809;20423561.5374;22067545.5667;12198580.2156;5132549.4474;25119330.4956;
2134;518800;23577879.1941;14164611.6987;13762742.7945;20840033.3681;20422980.1608;22069030.0208;12198607.6252;5132146.3811;25118551.9720;
2134;518801;23578389.6622;14166700.7772;13760388.9070;20839168.1192;20422398.4511;22070514.3010;12198635.1402;5131743.4604;25117773.1521;
2134;518802;23578899.8517;14168789.8829;13758034.9696;20838302.5341;20421816.4083;22071998.4071;12198662.7607;5131340.6851;25116994.0360;
2134;518803;23579409.7625;14170879.0157;13755680.9823;20837436.6129;20421234.0324;22073482.3391;12198690.4867;5130938.0552;25116214.6236;
2134;518804;23579919.3945;14172968.1755;13753326.9452;20836570.3555;20420651.3233;22074966.0970;12198718.3183;5130535.5707;25115434.9150;
2134;518805;23580428.7477;14175057.3623;13750972.8583;20835703.7620;20420068.2810;22076449.6806;12198746.2555;5130133.2315;25114654.9103;
2134;518806;23580937.8220;14177146.5759;13748618.7218;20834836.8323;20419484.9055;22077933.0900;12198774.2983;5129731.0376;25113874.6095;
2134;518807;23581446.6175;14179235.8164;13746264.5357;20833969.5665;20418901.1968;22079416.3251;12198802.4469;5129328.9890;25113094.0126;
2134;518808;23581955.1340;14181325.0837;13743910.3000;20833101.9644;20418317.1549;22080899.3857;12198830.7011;5128927.0856;25112313.1196;
2134;518809;23582463.3715;14183414.3777;13741556.0149;20832234.0263;20417732.7798;22082382.2719;12198859.0612;5128525.3274;25111531.9307;
2134;518810;23582971.3301;14185503.6983;13739201.6803;20831365.7519;20417148.0714;22083864.9836;12198887.5270;5128123.7144;25110750.4458;
2134;518811;23583479.0095;14187593.0455;13736847.2964;20830497.1414;20416563.0297;22085347.5208;12198916.0987;5127722.2464;25109968.6650;
2134;518812;23583986.4099;14189682.4193;13734492.8632;20829628.1946;20415977.6548;22086829.8833;12198944.7763;5127320.9235;25109186.5884;
2134;518813;23584493.5311;14191771.8196;13732138.3808;20828758.9117;20415391.9465;22088312.0712;12198973.5598;5126919.7457;25108404.2159;
2134;518814;23585000.3731;14193861.2462;13729783.8493;20827889.2926;20414805.9049;22089794.0844;12199002.4493;5126518.7129;25107621.5476;
2134;518815;23585506.9359;14195950.6992;13727429.2687;20827019.3373;20414219.5300;22091275.9227;12199031.4448;5126117.8250;25106838.5836;
2134;518816;23586013.2195;14198040.1785;13725074.6390;20826149.0459;20413632.8217;22092757.5863;12199060.5463;5125717.0820;25106055.3239;
2134;518817;23586519.2237;14200129.6841;13722719.9604;20825278.4182;20413045.7800;22094239.0749;12199089.7539;5125316.4839;25105271.7685;
2134;518818;23587024.9485;14202219.2158;13720365.2330;20824407.4543;20412458.4050;22095720.3886;12199119.0676;5124916.0307;25104487.9174;
2134;518819;23587530.3939;14204308.7736;13718010.4567;20823536.1542;20411870.6965;22097201.5273;12199148.4875;5124515.7222;25103703.7708;
2134;518820;23588035.5599;14206398.3575;13715655.6316;20822664.5179;20411282.6546;22098682.4909;12199178.0136;5124115.5585;25102919.3286;
2134;518821;23588540.4464;14208487.9674;13713300.7579;20821792.5453;20410694.2793;22100163.2794;12199207.6460;5123715.5396;25102134.5910;
2134;518822;23589045.0534;14210577.6032;13710945.8355;20820920.2366;20410105.5705;22101643.8927;12199237.3846;5123315.6653;25101349.5578;
2134;518823;23589549.3808;14212667.2648;13708590.8646;20820047.5916;20409516.5282;22103124.3308;12199267.2296;5122915.9357;25100564.2293;
2134;518824;23590053.4286;14214756.9523;13706235.8452;20819174.6104;20408927.1525;22104604.5935;12199297.1809;5122516.3507;25099778.6053;
2134;518825;23590557.1967;14216846.6655;13703880.7773;20818301.2930;20408337.4432;22106084.6810;12199327.2386;5122116.9102;25098992.6860;
2134;518826;23591060.6851;14218936.4044;13701525.6611;20817427.6393;20407747.4004;22107564.5930;12199357.4028;5121717.6143;25098206.4714;
2134;518827;23591563.8938;14221026.1690;13699170.4966;20816553.6494;20407157.0241;22109044.3296;12199387.6734;5121318.4629;25097419.9616;
2134;518828;23592066.8227;14223115.9591;13696815.2839;20815679.3233;20406566.3142;22110523.8907;12199418.0506;5120919.4560;25096633.1565;
2134;518829;23592569.4717;14225205.7747;13694460.0230;20814804.6609;20405975.2708;22112003.2762;12199448.5343;5120520.5935;25095846.0562;
2134;518830;23593071.8409;14227295.6157;13692104.7140;20813929.6623;20405383.8937;22113482.4860;12199479.1246;5120121.8753;25095058.6608;
2134;518831;23593573.9302;14229385.4822;13689749.3570;20813054.3274;20404792.1830;22114961.5202;12199509.8216;5119723.3015;25094270.9703;
2134;518832;23594075.7395;14231475.3739;13687393.9520;20812178.6562;20404200.1388;22116440.3787;12199540.6252;5119324.8720;25093482.9847;
2134;518833;23594577.2688;14233565.2910;13685038.4991;20811302.6488;20403607.7608;22117919.0613;12199571.5356;5118926.5868;25092694.7041;
2134;518834;23595078.5180;14235655.2332;13682682.9983;20810426.3052;20403015.0492;22119397.5681;12199602.5527;5118528.4457;25091906.1285;
2134;518835;23595579.4872;14237745.2006;13680327.4498;20809549.6252;20402422.0040;22120875.8990;12199633.6766;5118130.4489;25091117.2580;
2134;518836;23596080.1762;14239835.1930;13677971.8536;20808672.6090;20401828.6250;22122354.0539;12199664.9073;5117732.5962;25090328.0926;
2134;518837;23596580.5851;14241925.2105;13675616.2098;20807795.2566;20401234.9124;22123832.0327;12199696.2449;5117334.8877;25089538.6323;
2134;518838;23597080.7138;14244015.2529;13673260.5183;20806917.5678;20400640.8660;22125309.8356;12199727.6894;5116937.3232;25088748.8772;
2134;518839;23597580.5622;14246105.3203;13670904.7794;20806039.5428;20400046.4859;22126787.4622;12199759.2409;5116539.9027;25087958.8273;
2134;518840;23598080.1303;14248195.4124;13668548.9930;20805161.1814;20399451.7720;22128264.9127;12199790.8994;5116142.6262;25087168.4827;
2134;518841;23598579.4180;14250285.5294;13666193.1592;20804282.4838;20398856.7244;22129742.1869;12199822.6649;5115745.4937;25086377.8433;
2134;518842;23599078.4254;14252375.6711;13663837.2781;20803403.4499;20398261.3430;22131219.2848;12199854.5375;5115348.5051;25085586.9094;
2134;518843;23599577.1523;14254465.8374;13661481.3498;20802524.0797;20397665.6277;22132696.2064;12199886.5172;5114951.6604;25084795.6808;
2134;518844;23600075.5988;14256556.0283;13659125.3743;20801644.3733;20397069.5787;22134172.9515;12199918.6040;5114554.9595;25084004.1576;
2134;518845;23600573.7648;14258646.2438;13656769.3517;20800764.3305;20396473.1958;22135649.5202;12199950.7980;5114158.4025;25083212.3399;
2134;518846;23601071.6502;14260736.4837;13654413.2820;20799883.9514;20395876.4790;22137125.9123;12199983.0993;5113761.9892;25082420.2277;
2134;518847;23601569.2550;14262826.7481;13652057.1653;20799003.2360;20395279.4284;22138602.1278;12200015.5078;5113365.7196;25081627.8210;
2134;518848;23602066.5792;14264917.0368;13649701.0017;20798122.1842;20394682.0439;22140078.1667;12200048.0236;5112969.5937;25080835.1199;
2134;518849;23602563.6226;14267007.3497;13647344.7913;20797240.7962;20394084.3255;22141554.0289;12200080.6468;5112573.6114;25080042.1245;
2134;518850;23603060.3854;14269097.6870;13644988.5340;20796359.0719;20393486.2732;22143029.7144;12200113.3773;5112177.7728;25079248.8347;
2134;518851;23603556.8674;14271188.0484;13642632.2301;20795477.0112;20392887.8869;22144505.2230;12200146.2153;5111782.0777;25078455.2507;
2134;518852;23604053.0686;14273278.4339;13640275.8795;20794594.6142;20392289.1667;22145980.5548;12200179.1608;5111386.5262;25077661.3723;
2134;518853;23604548.9889;14275368.8435;13637919.4822;20793711.8809;20391690.1125;22147455.7096;12200212.2137;5110991.1181;25076867.1998;
2134;518854;23605044.6284;14277459.2770;13635563.0385;20792828.8112;20391090.7244;22148930.6874;12200245.3742;5110595.8535;25076072.7331;
2134;518855;23605539.9869;14279549.7345;13633206.5483;20791945.4052;20390491.0022;22150405.4882;12200278.6423;5110200.7324;25075277.9723;
2134;518856;23606035.0644;14281640.2158;13630850.0117;20791061.6629;20389890.9460;22151880.1119;12200312.0180;5109805.7546;25074482.9173;
2134;518857;23606529.8609;14283730.7210;13628493.4288;20790177.5842;20389290.5558;22153354.5585;12200345.5013;5109410.9201;25073687.5684;
2134;518858;23607024.3763;14285821.2499;13626136.7996;20789293.1692;20388689.8315;22154828.8279;12200379.0924;5109016.2289;25072891.9254;
2134;518859;23607518.6106;14287911.8025;13623780.1242;20788408.4178;20388088.7732;22156302.9199;12200412.7912;5108621.6810;25072095.9884;
2134;518860;23608012.5638;14290002.3787;13621423.4026;20787523.3301;20387487.3808;22157776.8347;12200446.5977;5108227.2763;25071299.7576;
2134;518861;23608506.2358;14292092.9785;13619066.6350;20786637.9060;20386885.6543;22159250.5721;12200480.5121;5107833.0148;25070503.2328;
2134;518862;23608999.6266;14294183.6017;13616709.8214;20785752.1456;20386283.5937;22160724.1321;12200514.5344;5107438.8965;25069706.4142;
2134;518863;23609492.7360;14296274.2485;13614352.9619;20784866.0488;20385681.1989;22162197.5145;12200548.6645;5107044.9212;25068909.3018;
2134;518864;23609985.5642;14298364.9186;13611996.0565;20783979.6156;20385078.4700;22163670.7194;12200582.9026;5106651.0891;25068111.8956;
2134;518865;23610478.1110;14300455.6120;13609639.1053;20783092.8461;20384475.4069;22165143.7468;12200617.2486;5106257.3999;25067314.1957;
2134;518866;23610970.3764;14302546.3287;13607282.1083;20782205.7402;20383872.0097;22166616.5964;12200651.7026;5105863.8537;25066516.2022;
2134;518867;23611462.3603;14304637.0686;13604925.0656;20781318.2979;20383268.2783;22168089.2684;12200686.2648;5105470.4505;25065717.9150;
2134;518868;23611954.0628;14306727.8316;13602567.9774;20780430.5193;20382664.2126;22169561.7625;12200720.9349;5105077.1902;25064919.3341;
2134;518869;23612445.4837;14308818.6177;13600210.8436;20779542.4043;20382059.8127;22171034.0789;12200755.7133;5104684.0728;25064120.4598;
2134;518870;23612936.6231;14310909.4268;13597853.6643;20778653.9529;20381455.0786;22172506.2173;12200790.5998;5104291.0982;25063321.2919;
2134;518871;23613427.4808;14313000.2589;13595496.4396;20777765.1651;20380850.0103;22173978.1779;12200825.5945;5103898.2664;25062521.8305;
2134;518872;23613918.0569;14315091.1139;13593139.1696;20776876.0409;20380244.6076;22175449.9604;12200860.6974;5103505.5773;25061722.0757;
2134;518873;23614408.3513;14317181.9917;13590781.8542;20775986.5803;20379638.8707;22176921.5649;12200895.9086;5103113.0310;25060922.0275;
2134;518874;23614898.3639;14319272.8923;13588424.4937;20775096.7833;20379032.7994;22178392.9912;12200931.2282;5102720.6274;25060121.6859;
2134;518875;23615388.0948;14321363.8156;13586067.0880;20774206.6500;20378426.3939;22179864.2394;12200966.6561;5102328.3663;25059321.0511;
2134;518876;23615877.5438;14323454.7616;13583709.6372;20773316.1802;20377819.6540;22181335.3094;12201002.1924;5101936.2479;25058520.1229;
2134;518877;23616366.7109;14325545.7301;13581352.1414;20772425.3740;20377212.5797;22182806.2011;12201037.8372;5101544.2721;25057718.9015;
2134;518878;23616855.5962;14327636.7212;13578994.6006;20771534.2314;20376605.1711;22184276.9144;12201073.5904;5101152.4388;25056917.3869;
2134;518879;23617344.1995;14329727.7347;13576637.0150;20770642.7524;20375997.4281;22185747.4494;12201109.4522;5100760.7479;25056115.5792;
2134;518880;23617832.5208;14331818.7707;13574279.3845;20769750.9370;20375389.3506;22187217.8059;12201145.4225;5100369.1995;25055313.4784;
2134;518881;23618320.5600;14333909.8290;13571921.7092;20768858.7852;20374780.9388;22188687.9840;12201181.5014;5099977.7935;25054511.0845;
2134;518882;23618808.3172;14336000.9096;13569563.9893;20767966.2969;20374172.1925;22190157.9834;12201217.6890;5099586.5299;25053708.3975;
2134;518883;23619295.7923;14338092.0124;13567206.2247;20767073.4723;20373563.1118;22191627.8043;12201253.9852;5099195.4086;25052905.4176;
2134;518884;23619782.9852;14340183.1374;13564848.4156;20766180.3112;20372953.6966;22193097.4464;12201290.3902;5098804.4296;25052102.1448;
2134;518885;23620269.8959;14342274.2845;13562490.5619;20765286.8137;20372343.9470;22194566.9099;12201326.9038;5098413.5928;25051298.5790;
2134;518886;23620756.5243;14344365.4536;13560132.6639;20764392.9797;20371733.8628;22196036.1946;12201363.5263;5098022.8983;25050494.7203;
2134;518887;23621242.8705;14346456.6447;13557774.7215;20763498.8093;20371123.4441;22197505.3004;12201400.2577;5097632.3459;25049690.5689;
2134;518888;23621728.9343;14348547.8578;13555416.7347;20762604.3025;20370512.6909;22198974.2273;12201437.0978;5097241.9357;25048886.1246;
2134;518889;23622214.7157;14350639.0927;13553058.7037;20761709.4592;20369901.6031;22200442.9753;12201474.0469;5096851.6675;25048081.3876;
2134;518890;23622700.2147;14352730.3494;13550700.6286;20760814.2795;20369290.1808;22201911.5442;12201511.1050;5096461.5414;25047276.3580;
2134;518891;23623185.4313;14354821.6278;13548342.5094;20759918.7634;20368678.4239;22203379.9341;12201548.2720;5096071.5574;25046471.0356;
2134;518892;23623670.3654;14356912.9280;13545984.3461;20759022.9108;20368066.3325;22204848.1449;12201585.5481;5095681.7153;25045665.4206;
2134;518893;23624155.0169;14359004.2497;13543626.1388;20758126.7217;20367453.9064;22206316.1765;12201622.9332;5095292.0151;25044859.5131;
2134;518894;23624639.3858;14361095.5930;13541267.8876;20757230.1962;20366841.1456;22207784.0289;12201660.4274;5094902.4568;25044053.3130;
2134;518895;23625123.4721;14363186.9578;13538909.5926;20756333.3342;20366228.0503;22209251.7019;12201698.0308;5094513.0404;25043246.8204;
2134;518896;23625607.2757;14365278.3440;13536551.2538;20755436.1358;20365614.6203;22210719.1957;12201735.7433;5094123.7659;25042440.0354;
2134;518897;23626090.7967;14367369.7517;13534192.8713;20754538.6009;20365000.8556;22212186.5100;12201773.5651;5093734.6331;25041632.9580;
2134;518898;23626574.0348;14369461.1806;13531834.4452;20753640.7296;20364386.7562;22213653.6449;12201811.4961;5093345.6420;25040825.5881;
2134;518899;23627056.9902;14371552.6308;13529475.9754;20752742.5217;20363772.3222;22215120.6002;12201849.5365;5092956.7926;25040017.9260;
2134;518900;23627539.6627;14373644.1021;13527117.4622;20751843.9774;20363157.5534;22216587.3760;12201887.6861;5092568.0850;25039209.9715;
2134;518901;23628022.0524;14375735.5946;13524758.9054;20750945.0967;20362542.4499;22218053.9722;12201925.9451;5092179.5189;25038401.7248;
2134;518902;23628504.1591;14377827.1082;13522400.3054;20750045.8794;20361927.0116;22219520.3886;12201964.3136;5091791.0944;25037593.1859;
2134;518903;23628985.9829;14379918.6428;13520041.6619;20749146.3257;20361311.2385;22220986.6253;12202002.7915;5091402.8115;25036784.3549;
2134;518904;23629467.5237;14382010.1983;13517682.9753;20748246.4355;20360695.1307;22222452.6823;12202041.3789;5091014.6701;25035975.2317;
2134;518905;23629948.7814;14384101.7747;13515324.2454;20747346.2088;20360078.6881;22223918.5594;12202080.0758;5090626.6701;25035165.8164;
2134;518906;23630429.7560;14386193.3720;13512965.4724;20746445.6456;20359461.9107;22225384.2565;12202118.8823;5090238.8116;25034356.1091;
2134;518907;23630910.4475;14388284.9900;13510606.6564;20745544.7460;20358844.7984;22226849.7737;12202157.7984;5089851.0945;25033546.1097;
2134;518908;23631390.8558;14390376.6287;13508247.7974;20744643.5098;20358227.3513;22228315.1109;12202196.8241;5089463.5187;25032735.8184;
2134;518909;23631870.9809;14392468.2880;13505888.8954;20743741.9372;20357609.5694;22229780.2680;12202235.9596;5089076.0842;25031925.2352;
2134;518910;23632350.8228;14394559.9680;13503529.9506;20742840.0280;20356991.4526;22231245.2450;12202275.2047;5088688.7910;25031114.3601;
2134;518911;23632830.3813;14396651.6684;13501170.9629;20741937.7824;20356373.0008;22232710.0418;12202314.5596;5088301.6391;25030303.1932;
2134;518912;23633309.6565;14398743.3893;13498811.9326;20741035.2002;20355754.2142;22234174.6584;12202354.0243;5087914.6283;25029491.7345;
2134;518913;23633788.6483;14400835.1307;13496452.8596;20740132.2815;20355135.0927;22235639.0946;12202393.5989;5087527.7587;25028679.9840;
2134;518914;23634267.3567;14402926.8923;13494093.7439;20739229.0264;20354515.6362;22237103.3505;12202433.2833;5087141.0302;25027867.9418;
2134;518915;23634745.7816;14405018.6742;13491734.5858;20738325.4347;20353895.8448;22238567.4260;12202473.0777;5086754.4428;25027055.6079;
2134;518916;23635223.9231;14407110.4764;13489375.3852;20737421.5065;20353275.7184;22240031.3210;12202512.9820;5086367.9964;25026242.9824;
2134;518917;23635701.7809;14409202.2987;13487016.1421;20736517.2418;20352655.2570;22241495.0354;12202552.9963;5085981.6910;25025430.0653;
2134;518918;23636179.3552;14411294.1411;13484656.8568;20735612.6406;20352034.4606;22242958.5693;12202593.1206;5085595.5266;25024616.8567;
2134;518919;23636656.6458;14413386.0035;13482297.5291;20734707.7028;20351413.3292;22244421.9226;12202633.3550;5085209.5031;25023803.3565;
2134;518920;23637133.6528;14415477.8860;13479938.1593;20733802.4286;20350791.8628;22245885.0952;12202673.6995;5084823.6205;25022989.5649;
2134;518921;23637610.3760;14417569.7883;13477578.7473;20732896.8178;20350170.0613;22247348.0870;12202714.1541;5084437.8787;25022175.4819;
2134;518922;23638086.8155;14419661.7104;13475219.2932;20731990.8704;20349547.9248;22248810.8980;12202754.7190;5084052.2777;25021361.1074;
2134;518923;23638562.9712;14421753.6524;13472859.7971;20731084.5866;20348925.4532;22250273.5281;12202795.3941;5083666.8175;25020546.4417;
2134;518924;23639038.8430;14423845.6141;13470500.2591;20730177.9662;20348302.6465;22251735.9773;12202836.1794;5083281.4980;25019731.4846;
2134;518925;23639514.4309;14425937.5955;13468140.6791;20729271.0093;20347679.5047;22253198.2456;12202877.0750;5082896.3192;25018916.2362;
2134;518926;23639989.7350;14428029.5964;13465781.0574;20728363.7158;20347056.0278;22254660.3328;12202918.0810;5082511.2811;25018100.6967;
2134;518927;23640464.7550;14430121.6169;13463421.3939;20727456.0858;20346432.2157;22256122.2390;12202959.1974;5082126.3835;25017284.8659;
2134;518928;23640939.4910;14432213.6569;13461061.6888;20726548.1193;20345808.0685;22257583.9639;12203000.4241;5081741.6265;25016468.7441;
2134;518929;23641413.9430;14434305.7163;13458701.9420;20725639.8162;20345183.5862;22259045.5077;12203041.7614;5081357.0101;25015652.3311;
2134;518930;23641888.1109;14436397.7951;13456342.1536;20724731.1766;20344558.7686;22260506.8703;12203083.2091;5080972.5341;25014835.6271;
2134;518931;23642361.9947;14438489.8932;13453982.3238;20723822.2004;20343933.6159;22261968.0515;12203124.7674;5080588.1986;25014018.6320;
2134;518932;23642835.5942;14440582.0105;13451622.4526;20722912.8876;20343308.1279;22263429.0514;12203166.4362;5080204.0034;25013201.3460;
2134;518933;23643308.9096;14442674.1470;13449262.5399;20722003.2383;20342682.3047;22264889.8698;12203208.2157;5079819.9487;25012383.7691;
2134;518934;23643781.9407;14444766.3026;13446902.5860;20721093.2525;20342056.1463;22266350.5068;12203250.1057;5079436.0343;25011565.9012;
2134;518935;23644254.6875;14446858.4773;13444542.5909;20720182.9301;20341429.6526;22267810.9622;12203292.1065;5079052.2602;25010747.7425;
2134;518936;23644727.1499;14448950.6710;13442182.5546;20719272.2711;20340802.8236;22269271.2360;12203334.2180;5078668.6263;25009929.2931;
2134;518937;23645199.3279;14451042.8836;13439822.4772;20718361.2756;20340175.6594;22270731.3282;12203376.4403;5078285.1326;25009110.5528;
2134;518938;23645671.2216;14453135.1151;13437462.3588;20717449.9435;20339548.1598;22272191.2387;12203418.7734;5077901.7791;25008291.5218;
2134;518939;23646142.8307;14455227.3654;13435102.1994;20716538.2748;20338920.3249;22273650.9674;12203461.2173;5077518.5658;25007472.2002;
2134;518940;23646614.1554;14457319.6344;13432741.9991;20715626.2696;20338292.1547;22275110.5143;12203503.7721;5077135.4925;25006652.5879;
2134;518941;23647085.1954;14459411.9222;13430381.7580;20714713.9278;20337663.6491;22276569.8793;12203546.4378;5076752.5593;25005832.6850;
2134;518942;23647555.9509;14461504.2285;13428021.4761;20713801.2494;20337034.8082;22278029.0625;12203589.2145;5076369.7661;25005012.4915;
2134;518943;23648026.4218;14463596.5535;13425661.1535;20712888.2344;20336405.6319;22279488.0636;12203632.1022;5075987.1129;25004192.0075;
2134;518944;23648496.6080;14465688.8969;13423300.7903;20711974.8829;20335776.1202;22280946.8827;12203675.1009;5075604.5996;25003371.2331;
2134;518945;23648966.5094;14467781.2588;13420940.3865;20711061.1948;20335146.2731;22282405.5197;12203718.2106;5075222.2262;25002550.1682;
2134;518946;23649436.1261;14469873.6390;13418579.9422;20710147.1700;20334516.0905;22283863.9745;12203761.4315;5074839.9926;25001728.8129;
2134;518947;23649905.4580;14471966.0376;13416219.4574;20709232.8088;20333885.5726;22285322.2471;12203804.7636;5074457.8989;25000907.1673;
2134;518948;23650374.5050;14474058.4545;13413858.9323;20708318.1109;20333254.7191;22286780.3375;12203848.2068;5074075.9450;25000085.2314;
2134;518949;23650843.2672;14476150.8896;13411498.3668;20707403.0764;20332623.5302;22288238.2455;12203891.7612;5073694.1308;24999263.0052;
2134;518950;23651311.7444;14478243.3428;13409137.7611;20706487.7053;20331992.0058;22289695.9712;12203935.4269;5073312.4563;24998440.4888;
2134;518951;23651779.9367;14480335.8140;13406777.1152;20705571.9977;20331360.1459;22291153.5145;12203979.2039;5072930.9214;24997617.6821;
2134;518952;23652247.8439;14482428.3033;13404416.4292;20704655.9534;20330727.9505;22292610.8752;12204023.0923;5072549.5262;24996794.5854;
2134;518953;23652715.4661;14484520.8106;13402055.7032;20703739.5726;20330095.4196;22294068.0534;12204067.0920;5072168.2706;24995971.1985;
2134;518954;23653182.8032;14486613.3357;13399694.9372;20702822.8551;20329462.5531;22295525.0490;12204111.2032;5071787.1545;24995147.5216;
2134;518955;23653649.8551;14488705.8787;13397334.1312;20701905.8011;20328829.3511;22296981.8620;12204155.4258;5071406.1779;24994323.5547;
2134;518956;23654116.6219;14490798.4395;13394973.2854;20700988.4104;20328195.8134;22298438.4922;12204199.7599;5071025.3407;24993499.2978;
2134;518957;23654583.1035;14492891.0180;13392612.3998;20700070.6831;20327561.9402;22299894.9397;12204244.2055;5070644.6430;24992674.7509;
2134;518958;23655049.2998;14494983.6141;13390251.4745;20699152.6193;20326927.7314;22301351.2044;12204288.7627;5070264.0846;24991849.9142;
2134;518959;23655515.2108;14497076.2278;13387890.5095;20698234.2188;20326293.1870;22302807.2862;12204333.4315;5069883.6656;24991024.7876;
2134;518960;23655980.8364;14499168.8590;13385529.5050;20697315.4817;20325658.3069;22304263.1850;12204378.2120;5069503.3859;24990199.3712;
2134;518961;23656446.1767;14501261.5077;13383168.4609;20696396.4080;20325023.0912;22305718.9009;12204423.1041;5069123.2455;24989373.6650;
2134;518962;23656911.2315;14503354.1739;13380807.3773;20695476.9976;20324387.5398;22307174.4337;12204468.1080;5068743.2443;24988547.6691;
2134;518963;23657376.0009;14505446.8573;13378446.2544;20694557.2507;20323751.6527;22308629.7834;12204513.2236;5068363.3823;24987721.3835;
2134;518964;23657840.4848;14507539.5581;13376085.0921;20693637.1671;20323115.4300;22310084.9499;12204558.4510;5067983.6594;24986894.8083;
2134;518965;23658304.6831;14509632.2760;13373723.8905;20692716.7469;20322478.8715;22311539.9332;12204603.7903;5067604.0756;24986067.9434;
2134;518966;23658768.5958;14511725.0111;13371362.6498;20691795.9901;20321841.9773;22312994.7333;12204649.2414;5067224.6309;24985240.7891;
2134;518967;23659232.2229;14513817.7634;13369001.3699;20690874.8967;20321204.7474;22314449.3500;12204694.8044;5066845.3252;24984413.3451;
2134;518968;23659695.5643;14515910.5326;13366640.0509;20689953.4666;20320567.1817;22315903.7834;12204740.4794;5066466.1585;24983585.6118;
2134;518969;23660158.6200;14518003.3189;13364278.6930;20689031.6999;20319929.2802;22317358.0333;12204786.2664;5066087.1307;24982757.5889;
2134;518970;23660621.3899;14520096.1221;13361917.2961;20688109.5966;20319291.0430;22318812.0997;12204832.1654;5065708.2419;24981929.2767;
2134;518971;23661083.8741;14522188.9421;13359555.8603;20687187.1566;20318652.4700;22320265.9826;12204878.1765;5065329.4919;24981100.6751;
2134;518972;23661546.0723;14524281.7789;13357194.3857;20686264.3800;20318013.5611;22321719.6819;12204924.2997;5064950.8807;24980271.7843;
2134;518973;23662007.9848;14526374.6324;13354832.8724;20685341.2667;20317374.3164;22323173.1975;12204970.5351;5064572.4084;24979442.6041;
2134;518974;23662469.6112;14528467.5026;13352471.3204;20684417.8169;20316734.7359;22324626.5293;12205016.8826;5064194.0747;24978613.1347;
2134;518975;23662930.9518;14530560.3895;13350109.7297;20683494.0303;20316094.8195;22326079.6774;12205063.3423;5063815.8798;24977783.3762;
2134;518976;23663392.0063;14532653.2928;13347748.1006;20682569.9072;20315454.5673;22327532.6417;12205109.9143;5063437.8235;24976953.3284;
2134;518977;23663852.7747;14534746.2127;13345386.4329;20681645.4474;20314813.9792;22328985.4221;12205156.5986;5063059.9059;24976122.9916;
2134;518978;23664313.2571;14536839.1490;13343024.7269;20680720.6509;20314173.0551;22330438.0186;12205203.3952;5062682.1269;24975292.3658;
2134;518979;23664773.4534;14538932.1017;13340662.9824;20679795.5178;20313531.7952;22331890.4310;12205250.3042;5062304.4864;24974461.4509;
2134;518980;23665233.3634;14541025.0706;13338301.1997;20678870.0481;20312890.1993;22333342.6594;12205297.3256;5061926.9844;24973630.2470;
2134;518981;23665692.9873;14543118.0558;13335939.3788;20677944.2417;20312248.2675;22334794.7037;12205344.4594;5061549.6209;24972798.7542;
2134;518982;23666152.3249;14545211.0572;13333577.5197;20677018.0986;20311605.9997;22336246.5639;12205391.7057;5061172.3958;24971966.9725;
2134;518983;23666611.3762;14547304.0747;13331215.6226;20676091.6189;20310963.3959;22337698.2398;12205439.0646;5060795.3091;24971134.9020;
2134;518984;23667070.1412;14549397.1083;13328853.6874;20675164.8025;20310320.4562;22339149.7314;12205486.5360;5060418.3608;24970302.5426;
2134;518985;23667528.6198;14551490.1578;13326491.7142;20674237.6495;20309677.1804;22340601.0387;12205534.1200;5060041.5507;24969469.8945;
2134;518986;23667986.8119;14553583.2233;13324129.7032;20673310.1598;20309033.5686;22342052.1616;12205581.8167;5059664.8789;24968636.9577;
2134;518987;23668444.7176;14555676.3047;13321767.6543;20672382.3334;20308389.6208;22343503.1001;12205629.6260;5059288.3454;24967803.7321;
2134;518988;23668902.3369;14557769.4019;13319405.5677;20671454.1704;20307745.3370;22344953.8541;12205677.5480;5058911.9501;24966970.2179;
